Pin T11 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd71.
Pin R6 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd72.
Pin R5 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd73.
Pin R49 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd74.
Pin R48 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd75.
Pin R45 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd76.
Pin R44 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd77.
Pin R38 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd78.
Pin R30 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd79.
Pin R25 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd80.
Pin R20 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd81.
Pin R2 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd82.
Pin R12 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd83.
Pin R1 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd84.
Pin P8 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd85.
Pin P7 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd86.
Pin P47 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd87.
Pin P46 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd88.
Pin P43 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd89.
Pin P42 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd90.
Pin P4 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd91.
Pin P39 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd92.
Pin P32 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd93.
Pin P3 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd94.
Pin P27 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd95.
Pin P17 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd96.
Pin P11 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd97.
Pin N6 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd98.
Pin N5 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd99.
Pin N49 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd100.
Pin N48 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd101.
Pin N45 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd102.
Pin N44 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd103.
Pin N38 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd104.
Pin N29 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd105.
Pin N24 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd106.
Pin N2 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd107.
Pin N19 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd108.
Pin N12 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd109.
Pin N1 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd110.
Pin M9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd111.
Pin M8 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd112.
Pin M7 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd113.
Pin M47 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd114.
Pin M46 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd115.
Pin M43 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd116.
Pin M42 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd117.
Pin M41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd118.
Pin M40 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd119.
Pin M4 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd120.
Pin M39 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd121.
Pin M36 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd122.
Pin M31 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd123.
Pin M3 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd124.
Pin M26 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd125.
Pin M21 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd126.
Pin M11 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd127.
Pin M10 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd128.
Pin L9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd129.
Pin L6 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd130.
Pin L5 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd131.
Pin L49 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd132.
Pin L48 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd133.
Pin L45 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd134.
Pin L44 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd135.
Pin L41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd136.
Pin L38 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd137.
Pin L28 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd138.
Pin L23 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd139.
Pin L2 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd140.
Pin L18 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd141.
Pin L13 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd142.
Pin L1 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd143.
Pin K9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd144.
Pin K8 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd145.
Pin K7 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd146.
Pin K47 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd147.
Pin K46 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd148.
Pin K43 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd149.
Pin K42 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd150.
Pin K41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd151.
Pin K4 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd152.
Pin K35 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd153.
Pin K30 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd154.
Pin K3 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd155.
Pin K25 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd156.
Pin J9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd157.
Pin J6 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd158.
Pin J5 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd159.
Pin J49 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd160.
Pin J48 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd11.
Pin J45 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd26.
Pin J44 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd22.
Pin J41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd85.
Pin J37 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd111.
Pin J27 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd102.
Pin J22 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd76.
Pin J2 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd52.
Pin J12 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd61.
Pin J1 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd21.
Pin H9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd148.
Pin H8 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd69.
Pin H7 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd25.
Pin H47 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd80.
Pin H46 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd62.
Pin H43 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd87.
Pin H42 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd47.
Pin H41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd15.
Pin H4 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd105.
Pin H39 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd46.
Pin H3 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd93.
Pin H29 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd3.
Pin H24 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd19.
Pin H14 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd83.
Pin G9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd67.
Pin G6 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd77.
Pin G5 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd144.
Pin G49 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd37.
Pin G48 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd120.
Pin G45 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd75.
Pin G44 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd92.
Pin G41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd158.
Pin G36 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd139.
Pin G31 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd96.
Pin G26 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd31.
Pin G2 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd81.
Pin G16 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd70.
Pin G11 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd136.
Pin G1 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd60.
Pin F9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd43.
Pin F8 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd107.
Pin F7 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd156.
Pin F47 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd140.
Pin F46 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd5.
Pin F43 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd149.
Pin F42 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd100.
Pin F41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd14.
Pin F4 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd129.
Pin F38 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd17.
Pin F33 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd82.
Pin F3 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd119.
Pin F28 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd109.
Pin F23 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd4.
Pin F18 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd16.
Pin F13 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd28.
Pin E9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd33.
Pin E6 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd56.
Pin E5 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd23.
Pin E49 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd115.
Pin E48 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd78.
Pin E45 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd150.
Pin E44 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd30.
Pin E41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd126.
Pin E35 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd89.
Pin E30 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd137.
Pin E25 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd54.
Pin E20 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd63.
Pin E2 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd79.
Pin E15 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd74.
Pin E1 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd160.
Pin D9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd1.
Pin D8 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd2.
Pin D7 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd6.
Pin D47 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd7.
Pin D46 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd8.
Pin D43 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd9.
Pin D42 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd10.
Pin D41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd12.
Pin D4 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd13.
Pin D37 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd18.
Pin D32 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd20.
Pin D3 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd24.
Pin D27 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd68.
Pin D22 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd27.
Pin D17 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd29.
Pin D12 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd32.
Pin C9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd34.
Pin C6 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd35.
Pin C5 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd36.
Pin C49 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd38.
Pin C48 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd39.
Pin C45 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd40.
Pin C44 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd41.
Pin C41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd42.
Pin C40 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd44.
Pin C39 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd45.
Pin C34 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd48.
Pin C29 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd49.
Pin C24 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd50.
Pin C2 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd51.
Pin C19 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd53.
Pin C14 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd55.
Pin C11 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd57.
Pin C10 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd58.
Pin C1 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd59.
Pin BJ9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd64.
Pin BJ6 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd65.
Pin BJ47 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd66.
Pin BJ44 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd71.
Pin BJ41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd72.
Pin BJ40 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd73.
Pin BJ39 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd84.
Pin BJ37 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd86.
Pin BJ32 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd88.
Pin BJ3 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd90.
Pin BJ27 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd91.
Pin BJ22 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd94.
Pin BJ17 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd95.
Pin BJ12 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd97.
Pin BJ11 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd98.
Pin BJ10 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd99.
Pin BH8 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd101.
Pin BH7 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd103.
Pin BH6 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd104.
Pin BH5 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd106.
Pin BH49 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd108.
Pin BH48 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd110.
Pin BH47 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd112.
Pin BH46 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd113.
Pin BH45 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd114.
Pin BH44 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd116.
Pin BH43 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd117.
Pin BH42 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd118.
Pin BH4 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd121.
Pin BH39 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd122.
Pin BH34 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd123.
Pin BH3 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd124.
Pin BH29 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd125.
Pin BH24 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd127.
Pin BH2 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd128.
Pin BH19 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd130.
Pin BH14 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd131.
Pin BH11 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd132.
Pin BG9 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd133.
Pin BG6 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd134.
Pin BG5 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd135.
Pin BG49 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd138.
Pin BG48 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd141.
Pin BG45 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd142.
Pin BG44 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd143.
Pin BG41 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd145.
Pin BG40 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd146.
Pin BG39 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd147.
Pin BG36 name differs in MANUFACTURER and CAD pinout files MAN=gnd, CAD=gnd151.
